ESR Covid-19 Dashboard,,,,,,,,,,,,,
Data downloaded: 04/12/2020 10:32,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Region,Daily imported cases,Daily import-related cases,Daily locally acquired cases  epidemiologically linked,Daily locally acquired cases  unknown source,Daily under investigation,Daily total cases,Cumulative imported cases,Cumulative import-related cases,Cumulative locally acquired cases  epidemiologically linked,Cumulative locally acquired cases  unknown source,Cumulative under investigation,Cumulative total cases
25/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
25/07/2020,Canterbury,0,0,0,0,0,0,55,16,99,7,0,177
25/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
25/07/2020,Counties Manukau,0,0,0,0,0,0,76,19,42,13,0,150
25/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
25/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
25/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
25/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
25/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
25/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
25/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
25/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
25/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
25/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
25/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
25/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
25/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
25/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
25/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
24/07/2020,Auckland,0,0,0,0,0,0,88,19,77,12,0,196
24/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
24/07/2020,Canterbury,0,0,0,0,0,0,55,16,99,7,0,177
24/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
24/07/2020,Counties Manukau,1,0,0,0,0,1,76,19,42,13,0,150
24/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
24/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
24/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
24/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
24/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
24/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
24/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
24/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
24/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
24/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
24/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
24/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
24/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
24/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
24/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
23/07/2020,Auckland,0,0,0,0,0,0,88,19,77,12,0,196
23/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
23/07/2020,Canterbury,0,0,0,0,0,0,55,16,99,7,0,177
23/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
23/07/2020,Counties Manukau,0,0,0,0,0,0,75,19,42,13,0,149
23/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
23/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
23/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
23/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
23/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
23/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
23/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
23/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
23/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
23/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
23/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
23/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
23/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
23/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
23/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
22/07/2020,Auckland,0,0,0,0,0,0,88,19,77,12,0,196
22/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
22/07/2020,Canterbury,0,0,0,0,0,0,55,16,99,7,0,177
22/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
22/07/2020,Counties Manukau,0,0,0,0,0,0,75,19,42,13,0,149
22/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
22/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
22/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
22/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
22/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
22/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
22/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
22/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
22/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
22/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
22/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
22/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
22/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
22/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
22/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
21/07/2020,Auckland,0,0,0,0,0,0,88,19,77,12,0,196
21/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
21/07/2020,Canterbury,0,0,0,0,0,0,55,16,99,7,0,177
21/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
21/07/2020,Counties Manukau,0,0,0,0,0,0,75,19,42,13,0,149
21/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
21/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
21/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
21/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
21/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
21/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
21/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
21/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
21/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
21/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
21/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
21/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
21/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
21/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
21/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
20/07/2020,Auckland,1,0,0,0,0,1,88,19,77,12,0,196
20/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
20/07/2020,Canterbury,0,0,0,0,0,0,55,16,99,7,0,177
20/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
20/07/2020,Counties Manukau,0,0,0,0,0,0,75,19,42,13,0,149
20/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
20/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
20/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
20/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
20/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
20/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
20/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
20/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
20/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
20/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
20/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
20/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
20/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
20/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
20/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
19/07/2020,Auckland,1,0,0,0,0,1,87,19,77,12,0,195
19/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
19/07/2020,Canterbury,0,0,0,0,0,0,55,16,99,7,0,177
19/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
19/07/2020,Counties Manukau,0,0,0,0,0,0,75,19,42,13,0,149
19/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
19/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
19/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
19/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
19/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
19/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
19/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
19/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
19/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
19/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
19/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
19/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
19/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
19/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
19/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
18/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
18/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
18/07/2020,Canterbury,0,0,0,0,0,0,55,16,99,7,0,177
18/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
18/07/2020,Counties Manukau,2,0,0,0,0,2,75,19,42,13,0,149
18/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
18/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
18/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
18/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
18/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
18/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
18/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
18/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
18/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
18/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
18/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
18/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
18/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
18/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
18/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
17/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
17/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
17/07/2020,Canterbury,1,0,0,0,0,1,55,16,99,7,0,177
17/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
17/07/2020,Counties Manukau,1,0,0,0,0,1,73,19,42,13,0,147
17/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
17/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
17/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
17/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
17/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
17/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
17/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
17/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
17/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
17/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
17/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
17/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
17/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
17/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
17/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
16/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
16/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
16/07/2020,Canterbury,0,0,0,0,0,0,54,16,99,7,0,176
16/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
16/07/2020,Counties Manukau,1,0,0,0,0,1,72,19,42,13,0,146
16/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
16/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
16/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
16/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
16/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
16/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
16/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
16/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
16/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
16/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
16/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
16/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
16/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
16/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
16/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
15/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
15/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
15/07/2020,Canterbury,0,0,0,0,0,0,54,16,99,7,0,176
15/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
15/07/2020,Counties Manukau,0,0,0,0,0,0,71,19,42,13,0,145
15/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
15/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
15/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
15/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
15/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
15/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
15/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
15/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
15/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
15/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
15/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
15/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
15/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
15/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
15/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
14/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
14/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
14/07/2020,Canterbury,1,0,0,0,0,1,54,16,99,7,0,176
14/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
14/07/2020,Counties Manukau,2,0,0,0,0,2,71,19,42,13,0,145
14/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
14/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
14/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
14/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
14/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
14/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
14/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
14/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
14/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
14/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
14/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
14/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
14/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
14/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
14/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
13/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
13/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
13/07/2020,Canterbury,1,0,0,0,0,1,53,16,99,7,0,175
13/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
13/07/2020,Counties Manukau,0,0,0,0,0,0,69,19,42,13,0,143
13/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
13/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
13/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
13/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
13/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
13/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
13/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
13/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
13/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
13/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
13/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
13/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
13/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
13/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
13/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
12/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
12/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
12/07/2020,Canterbury,0,0,0,0,0,0,52,16,99,7,0,174
12/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
12/07/2020,Counties Manukau,0,0,0,0,0,0,69,19,42,13,0,143
12/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
12/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
12/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
12/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
12/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
12/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
12/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
12/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
12/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
12/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
12/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
12/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
12/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
12/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
12/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
11/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
11/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
11/07/2020,Canterbury,1,0,0,0,0,1,52,16,99,7,0,174
11/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
11/07/2020,Counties Manukau,0,0,0,0,0,0,69,19,42,13,0,143
11/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
11/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
11/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
11/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
11/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
11/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
11/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
11/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
11/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
11/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
11/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
11/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
11/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
11/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
11/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
10/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
10/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
10/07/2020,Canterbury,0,0,0,0,0,0,51,16,99,7,0,173
10/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
10/07/2020,Counties Manukau,0,0,0,0,0,0,69,19,42,13,0,143
10/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
10/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
10/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
10/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
10/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
10/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
10/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
10/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
10/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
10/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
10/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
10/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
10/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
10/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
10/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
09/07/2020,Auckland,0,0,0,0,0,0,86,19,77,12,0,194
09/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
09/07/2020,Canterbury,1,0,0,0,0,1,51,16,99,7,0,173
09/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
09/07/2020,Counties Manukau,2,0,0,0,0,2,69,19,42,13,0,143
09/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
09/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
09/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
09/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
09/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
09/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
09/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
09/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
09/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
09/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
09/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
09/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
09/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
09/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
09/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
08/07/2020,Auckland,1,0,0,0,0,1,86,19,77,12,0,194
08/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
08/07/2020,Canterbury,1,0,0,0,0,1,50,16,99,7,0,172
08/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
08/07/2020,Counties Manukau,0,0,0,0,0,0,67,19,42,13,0,141
08/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
08/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
08/07/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
08/07/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
08/07/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
08/07/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
08/07/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
08/07/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
08/07/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
08/07/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
08/07/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
08/07/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
08/07/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
08/07/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
08/07/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
07/07/2020,Auckland,2,0,0,0,0,2,85,19,77,12,0,193
07/07/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
07/07/2020,Canterbury,0,0,0,0,0,0,49,16,99,7,0,171
07/07/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
07/07/2020,Counties Manukau,0,0,0,0,0,0,67,19,42,13,0,141
07/07/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
07/07/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
