ESR Covid-19 Dashboard,,,,,,,,,,,,,
Data downloaded: 05/02/2021 20:21,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Region,Daily imported cases,Daily import-related cases,Daily locally acquired cases  epidemiologically linked,Daily locally acquired cases  unknown source,Daily under investigation,Daily total cases,Cumulative imported cases,Cumulative import-related cases,Cumulative locally acquired cases  epidemiologically linked,Cumulative locally acquired cases  unknown source,Cumulative under investigation,Cumulative total cases
07/09/2020,Canterbury,0,0,0,0,0,0,65,16,99,8,0,188
07/09/2020,Capital and Coast,0,0,0,0,0,0,54,37,4,1,0,96
07/09/2020,Counties Manukau,2,0,0,0,0,2,104,20,115,15,0,254
07/09/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
07/09/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
07/09/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
07/09/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
07/09/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
07/09/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
07/09/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
07/09/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
07/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
07/09/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
07/09/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
07/09/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
07/09/2020,Waitemata,0,0,4,0,0,4,86,29,162,9,0,286
07/09/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
07/09/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
06/09/2020,Auckland,0,0,0,0,0,0,110,19,116,13,0,258
06/09/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
06/09/2020,Canterbury,0,0,0,0,0,0,65,16,99,8,0,188
06/09/2020,Capital and Coast,0,0,0,0,0,0,54,37,4,1,0,96
06/09/2020,Counties Manukau,1,0,0,0,0,1,102,20,115,15,0,252
06/09/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
06/09/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
06/09/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
06/09/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
06/09/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
06/09/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
06/09/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
06/09/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
06/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
06/09/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
06/09/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
06/09/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
06/09/2020,Waitemata,0,0,2,0,0,2,86,29,158,9,0,282
06/09/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
06/09/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
05/09/2020,Auckland,2,0,0,0,0,2,110,19,116,13,0,258
05/09/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
05/09/2020,Canterbury,0,0,0,0,0,0,65,16,99,8,0,188
05/09/2020,Capital and Coast,0,0,0,0,0,0,54,37,4,1,0,96
05/09/2020,Counties Manukau,0,0,0,0,0,0,101,20,115,15,0,251
05/09/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
05/09/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
05/09/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
05/09/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
05/09/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
05/09/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
05/09/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
05/09/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
05/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
05/09/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
05/09/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
05/09/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
05/09/2020,Waitemata,0,0,5,0,0,5,86,29,156,9,0,280
05/09/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
05/09/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
04/09/2020,Auckland,1,0,0,0,0,1,108,19,116,13,0,256
04/09/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
04/09/2020,Canterbury,1,0,0,0,0,1,65,16,99,8,0,188
04/09/2020,Capital and Coast,0,0,0,0,0,0,54,37,4,1,0,96
04/09/2020,Counties Manukau,1,0,1,0,0,2,101,20,115,15,0,251
04/09/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
04/09/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
04/09/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
04/09/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
04/09/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
04/09/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
04/09/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
04/09/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
04/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
04/09/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
04/09/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
04/09/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
04/09/2020,Waitemata,0,0,1,0,0,1,86,29,151,9,0,275
04/09/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
04/09/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
03/09/2020,Auckland,0,0,0,0,0,0,107,19,116,13,0,255
03/09/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
03/09/2020,Canterbury,0,0,0,0,0,0,64,16,99,8,0,187
03/09/2020,Capital and Coast,0,0,0,0,0,0,54,37,4,1,0,96
03/09/2020,Counties Manukau,1,0,2,0,0,3,100,20,114,15,0,249
03/09/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
03/09/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
03/09/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
03/09/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
03/09/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
03/09/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
03/09/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
03/09/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
03/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
03/09/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
03/09/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
03/09/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
03/09/2020,Waitemata,0,0,0,0,0,0,86,29,150,9,0,274
03/09/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
03/09/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
02/09/2020,Auckland,0,0,2,0,0,2,107,19,116,13,0,255
02/09/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
02/09/2020,Canterbury,1,0,0,0,0,1,64,16,99,8,0,187
02/09/2020,Capital and Coast,0,0,0,0,0,0,54,37,4,1,0,96
02/09/2020,Counties Manukau,0,0,1,0,0,1,99,20,112,15,0,246
02/09/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
02/09/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
02/09/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
02/09/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
02/09/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
02/09/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
02/09/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
02/09/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
02/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
02/09/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
02/09/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
02/09/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
02/09/2020,Waitemata,0,0,1,0,0,1,86,29,150,9,0,274
02/09/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
02/09/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
01/09/2020,Auckland,0,0,0,0,0,0,107,19,114,13,0,253
01/09/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
01/09/2020,Canterbury,0,0,0,0,0,0,63,16,99,8,0,186
01/09/2020,Capital and Coast,0,0,0,0,0,0,54,37,4,1,0,96
01/09/2020,Counties Manukau,2,0,3,1,0,6,99,20,111,15,0,245
01/09/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
01/09/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
01/09/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
01/09/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
01/09/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
01/09/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
01/09/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
01/09/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
01/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
01/09/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
01/09/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
01/09/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
01/09/2020,Waitemata,0,0,0,0,0,0,86,29,149,9,0,273
01/09/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
01/09/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
31/08/2020,Auckland,0,0,0,0,0,0,107,19,114,13,0,253
31/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
31/08/2020,Canterbury,5,0,0,0,0,5,63,16,99,8,0,186
31/08/2020,Capital and Coast,1,0,0,0,0,1,54,37,4,1,0,96
31/08/2020,Counties Manukau,6,0,1,0,0,7,97,20,108,14,0,239
31/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
31/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
31/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
31/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
31/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
31/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
31/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
31/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
31/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
31/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
31/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
31/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
31/08/2020,Waitemata,0,0,1,0,0,1,86,29,149,9,0,273
31/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
31/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
30/08/2020,Auckland,0,0,3,0,0,3,107,19,114,13,0,253
30/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
30/08/2020,Canterbury,1,0,0,0,0,1,58,16,99,8,0,181
30/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
30/08/2020,Counties Manukau,0,0,1,0,0,1,91,20,107,14,0,232
30/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
30/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
30/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
30/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
30/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
30/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
30/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
30/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
30/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
30/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
30/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
30/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
30/08/2020,Waitemata,0,0,0,0,0,0,86,29,148,9,0,272
30/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
30/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
29/08/2020,Auckland,0,0,1,0,0,1,107,19,111,13,0,250
29/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
29/08/2020,Canterbury,0,0,0,0,0,0,57,16,99,8,0,180
29/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
29/08/2020,Counties Manukau,0,0,2,0,0,2,91,20,106,14,0,231
29/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
29/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
29/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
29/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
29/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
29/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
29/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
29/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
29/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
29/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
29/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
29/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
29/08/2020,Waitemata,0,0,1,0,0,1,86,29,148,9,0,272
29/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
29/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
28/08/2020,Auckland,9,0,1,0,0,10,107,19,110,13,0,249
28/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
28/08/2020,Canterbury,0,0,0,0,0,0,57,16,99,8,0,180
28/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
28/08/2020,Counties Manukau,0,0,5,0,0,5,91,20,104,14,0,229
28/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
28/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
28/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
28/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
28/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
28/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
28/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
28/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
28/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
28/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
28/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
28/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
28/08/2020,Waitemata,0,0,3,0,0,3,86,29,147,9,0,271
28/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
28/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
27/08/2020,Auckland,0,0,0,0,0,0,98,19,109,13,0,239
27/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
27/08/2020,Canterbury,0,0,0,0,0,0,57,16,99,8,0,180
27/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
27/08/2020,Counties Manukau,0,0,1,0,0,1,91,20,99,14,0,224
27/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
27/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
27/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
27/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
27/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
27/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
27/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
27/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
27/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
27/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
27/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
27/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
27/08/2020,Waitemata,0,0,5,0,0,5,86,29,144,9,0,268
27/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
27/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
26/08/2020,Auckland,2,0,1,0,0,3,98,19,109,13,0,239
26/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
26/08/2020,Canterbury,0,0,0,0,0,0,57,16,99,8,0,180
26/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
26/08/2020,Counties Manukau,0,0,0,0,0,0,91,20,98,14,0,223
26/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
26/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
26/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
26/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
26/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
26/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
26/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
26/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
26/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
26/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
26/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
26/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
26/08/2020,Waitemata,0,0,4,0,0,4,86,29,139,9,0,263
26/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
26/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
25/08/2020,Auckland,0,0,0,0,0,0,96,19,108,13,0,236
25/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
25/08/2020,Canterbury,1,0,0,0,0,1,57,16,99,8,0,180
25/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
25/08/2020,Counties Manukau,0,0,1,0,0,1,91,20,98,14,0,223
25/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
25/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
25/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
25/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
25/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
25/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
25/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
25/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
25/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
25/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
25/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
25/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
25/08/2020,Waitemata,0,0,2,0,0,2,86,29,135,9,0,259
25/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
25/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
24/08/2020,Auckland,0,0,3,0,0,3,96,19,108,13,0,236
24/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
24/08/2020,Canterbury,0,0,0,0,0,0,56,16,99,8,0,179
24/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
24/08/2020,Counties Manukau,0,0,2,0,0,2,91,20,97,14,0,222
24/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
24/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
24/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
24/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
24/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
24/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
24/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
24/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
24/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
24/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
24/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
24/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
24/08/2020,Waitemata,0,0,1,1,0,2,86,29,133,9,0,257
24/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
24/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
23/08/2020,Auckland,1,0,1,0,0,2,96,19,105,13,0,233
23/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
23/08/2020,Canterbury,0,0,0,0,0,0,56,16,99,8,0,179
23/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
23/08/2020,Counties Manukau,0,0,5,0,0,5,91,20,95,14,0,220
23/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
23/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
23/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
23/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
23/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
23/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
23/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
23/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
23/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
23/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
23/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
23/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
23/08/2020,Waitemata,0,0,1,0,0,1,86,29,132,8,0,255
23/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
23/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
22/08/2020,Auckland,1,0,0,0,0,1,95,19,104,13,0,231
22/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
22/08/2020,Canterbury,0,0,0,0,0,0,56,16,99,8,0,179
22/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
22/08/2020,Counties Manukau,1,0,0,0,0,1,91,20,90,14,0,215
22/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
22/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
22/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
22/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
22/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
22/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
22/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
22/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
22/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
22/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
22/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
22/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
22/08/2020,Waitemata,0,0,2,0,0,2,86,29,131,8,0,254
22/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
22/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
21/08/2020,Auckland,1,0,0,0,0,1,94,19,104,13,0,230
21/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
21/08/2020,Canterbury,0,0,0,0,0,0,56,16,99,8,0,179
21/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
21/08/2020,Counties Manukau,0,0,5,0,0,5,90,20,90,14,0,214
21/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
21/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
21/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
21/08/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
21/08/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
21/08/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
21/08/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
21/08/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
21/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
21/08/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
21/08/2020,Waikato,0,0,0,0,0,0,55,127,4,2,0,188
21/08/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
21/08/2020,Waitemata,0,0,0,1,0,1,86,29,129,8,0,252
21/08/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
21/08/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
20/08/2020,Auckland,0,0,1,0,0,1,93,19,104,13,0,229
20/08/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
20/08/2020,Canterbury,0,0,0,0,0,0,56,16,99,8,0,179
20/08/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
20/08/2020,Counties Manukau,2,0,3,0,0,5,90,20,85,14,0,209
20/08/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
20/08/2020,Hutt Valley,0,0,0,0,0,0,14,6,2,0,0,22
20/08/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
